time_iso,offset_s,tag,value_pct
2024-11-07T03:14:13+00:00,13.0,20-TI2010,49.06
2024-11-07T03:14:14+00:00,14.0,20-TI2010,49.58
2024-11-07T03:14:15+00:00,15.0,20-TI2010,50.84
2024-11-07T03:14:16+00:00,16.0,20-TI2010,49.31
2024-11-07T03:14:17+00:00,17.0,20-TI2010,50.92
2024-11-07T03:14:18+00:00,18.0,20-TI2010,49.76
2024-11-07T03:14:19+00:00,19.0,20-TI2010,51.17
2024-11-07T03:14:20+00:00,20.0,20-TI2010,48.82
2024-11-07T03:14:21+00:00,21.0,20-TI2010,49.05
2024-11-07T03:14:22+00:00,22.0,20-TI2010,50.85
2024-11-07T03:14:23+00:00,23.0,20-TI2010,51.13
2024-11-07T03:14:24+00:00,24.0,20-TI2010,50.37
2024-11-07T03:14:25+00:00,25.0,20-TI2010,48.92
2024-11-07T03:14:26+00:00,26.0,20-TI2010,49.94
2024-11-07T03:14:27+00:00,27.0,20-TI2010,50.87
2024-11-07T03:14:28+00:00,28.0,20-TI2010,49.52
2024-11-07T03:14:29+00:00,29.0,20-TI2010,49.78
2024-11-07T03:14:30+00:00,30.0,20-TI2010,50.64
2024-11-07T03:14:31+00:00,31.0,20-TI2010,49.89
2024-11-07T03:14:32+00:00,32.0,20-TI2010,49.71
2024-11-07T03:14:33+00:00,33.0,20-TI2010,53.01
2024-11-07T03:14:34+00:00,34.0,20-TI2010,57.3
2024-11-07T03:14:35+00:00,35.0,20-TI2010,62.71
2024-11-07T03:14:36+00:00,36.0,20-TI2010,69.16
2024-11-07T03:14:37+00:00,37.0,20-TI2010,75.38
2024-11-07T03:14:38+00:00,38.0,20-TI2010,78.45
2024-11-07T03:14:39+00:00,39.0,20-TI2010,79.61
2024-11-07T03:14:40+00:00,40.0,20-TI2010,81.45
2024-11-07T03:14:41+00:00,41.0,20-TI2010,82.53
2024-11-07T03:14:42+00:00,42.0,20-TI2010,83.38
2024-11-07T03:14:43+00:00,43.0,20-TI2010,83.93
